Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
12,314,0,0,0.539062,512,1.50892,0,0,kActIdentity_314,identity_84
12,352,8,0,64.0,512,77.367,32.6625775,31.0552,kActIdentity_352,identity_94
12,188,0,0,8.67383,512,8.4134,0,0,kActIdentity_188,identity_48
12,433,10,0,63.998,512,1178.78,248.621425,26.40285,kActIdentity_433,identity_118
12,257,10,0,64.0,512,94.4203,52.909029999999994,49.35095,kActIdentity_257,identity_67
12,483,0,0,0.0429688,512,0.0448051,0,0,kActIdentity_483,identity_131
12,502,31,0,64.0,512,38.3833,17.77061129032258,16.0036,kActIdentity_502,identity_137
12,259,76,0,64.0,512,126.193,49.227711578947364,46.0302,kActIdentity_259,identity_68
12,593,0,2,2.54492,512,0.62465,0,0,kActIdentity_593,identity_162
12,145,0,0,0.744141,512,0.668809,0,0,kActIdentity_145,identity_36
12,426,4,0,64.0,512,428.91,167.1558,94.31405000000001,kActIdentity_426,identity_115
12,401,0,76,0.775391,512,0.952807,0,0,kActIdentity_401,identity_107
12,217,77,0,64.0,512,605.18,54.45082155844156,45.0036,kActIdentity_217,identity_56
12,169,15,0,64.0,512,237.826,48.609686666666676,41.0257,kActIdentity_169,identity_43
12,475,23,0,63.998,512,227.165,71.72111652173912,47.0596,kActIdentity_475,identity_130
12,158,0,6,2.5,256,22.4104,0,0,kActIdentity_158,identity_39
12,120,10,0,63.998,512,86.5762,62.37505,59.374849999999995,kActIdentity_120,identity_28
12,407,27,0,64.0,512,308.865,50.06888148148149,37.0677,kActIdentity_407,identity_110
12,443,0,2,3.25,256,35.1988,0,0,kActIdentity_443,identity_120
12,568,0,0,4.09766,512,0.581948,0,0,kActIdentity_568,identity_156
12,35,36,0,64.0,512,255.343,65.15628055555555,64.6952,kActIdentity_35,identity_4
12,528,20,0,64.0,512,497.206,266.60157195,361.214,kActIdentity_528,identity_145
12,300,0,17,0.919922,512,0.999878,0,0,kActIdentity_300,identity_79
12,274,0,1,2.375,256,5.5169,0,0,kActIdentity_274,identity_72
12,591,0,61,0.398438,512,0.377438,0,0,kActIdentity_591,identity_161
12,381,45,0,64.0,512,281.205,55.17674711111112,51.5936,kActIdentity_381,identity_103
12,538,0,4,3.375,256,9.2914,0,0,kActIdentity_538,identity_147
12,308,0,0,12.3789,512,9.33833,0,0,kActIdentity_308,identity_81
12,498,0,1,9.34766,512,12.1144,0,0,kActIdentity_498,identity_135
12,05,0,0,63.9805,512,64.0675,0,0,kActIdentity_5,identity_13
12,109,0,22,0.890625,512,0.830361,0,0,kActIdentity_109,identity_25
12,546,0,0,13.3242,512,6.79669,0,0,kActIdentity_546,identity_150
12,333,65,1,64.0,512,589.356,45.666457799999996,23.7842,kActIdentity_333,identity_89
12,405,2,0,64.0,512,69.5389,55.49885,55.49885,kActIdentity_405,identity_109
12,391,0,3,2.25,256,10.4854,0,0,kActIdentity_391,identity_105
12,331,16,0,64.0,512,306.491,78.0410625,45.2102,kActIdentity_331,identity_88
12,47,16,0,64.0,512,373.569,64.19991875000001,63.0616,kActIdentity_47,identity_8
12,54,45,0,64.0,512,1162.43,100.14089999999996,67.7719,kActIdentity_54,identity_10
12,97,0,1,2.75,256,32.4469,0,0,kActIdentity_97,identity_22
12,367,0,0,0.0390625,512,0.0446319,0,0,kActIdentity_367,identity_98
12,184,8,0,63.998,512,148.749,96.6944,82.61815,kActIdentity_184,identity_46
12,122,131,0,64.0,512,184.008,65.03505114503817,59.5154,kActIdentity_122,identity_29
12,07,1,1,63.998,512,64.8948,64.8948,64.8948,kActIdentity_7,identity_1
12,135,0,0,0.0351562,512,0.0370567,0,0,kActIdentity_135,identity_32
12,523,40,0,64.0,512,503.524,342.56534700000003,374.67650000000003,kActIdentity_523,identity_143
12,346,0,0,0.0390625,512,0.0415089,0,0,kActIdentity_346,identity_92
12,116,0,26,0.759766,512,0.75709,0,0,kActIdentity_116,identity_26
12,449,37,0,64.0,512,103.585,41.83312748648649,33.0078,kActIdentity_449,identity_122
12,211,0,30,0.896484,512,0.95101,0,0,kActIdentity_211,identity_53
12,454,18,1,64.0,512,95.6936,34.23075611111111,31.8874,kActIdentity_454,identity_124
12,219,0,0,2.47461,512,3.11749,0,0,kActIdentity_219,identity_57
12,354,73,0,64.0,512,133.096,42.693089863013704,34.7123,kActIdentity_354,identity_95
12,420,0,0,0.0449219,512,0.0535699,0,0,kActIdentity_420,identity_113
12,281,120,0,64.0,512,326.157,56.46409416666667,51.9688,kActIdentity_281,identity_74
12,232,0,1,2.375,256,24.5756,0,0,kActIdentity_232,identity_60
12,335,0,0,0.458984,512,0.125731,0,0,kActIdentity_335,identity_90
12,162,5,0,64.0,512,96.2456,67.68374000000001,64.8058,kActIdentity_162,identity_40
12,317,26,0,64.0,512,599.38,32.16306615384615,32.66185,kActIdentity_317,identity_85
12,199,0,0,0.0371094,512,0.0355455,0,0,kActIdentity_199,identity_50
12,95,0,0,0.0429688,512,0.0279265,0,0,kActIdentity_95,identity_21
12,566,71,0,64.0,512,86.0724,47.730914963380286,45.3333,kActIdentity_566,identity_155
12,283,0,0,5.62695,512,6.29859,0,0,kActIdentity_283,identity_75
12,230,0,0,0.0371094,512,0.040819,0,0,kActIdentity_230,identity_59
12,310,10,0,64.0,512,400.896,84.37414999999999,45.5697,kActIdentity_310,identity_82
12,489,0,28,0.935547,512,0.895556,0,0,kActIdentity_489,identity_133
12,205,0,14,0.974609,512,1.0,0,0,kActIdentity_205,identity_52
12,137,0,3,2.25,256,6.63503,0,0,kActIdentity_137,identity_33
12,428,16,0,64.0,512,1179.02,173.33940437500002,23.603450000000002,kActIdentity_428,identity_116
12,103,0,0,0.0390625,512,0.0367554,0,0,kActIdentity_103,identity_23
12,515,0,0,0.0488281,512,0.150653,0,0,kActIdentity_515,identity_140
12,264,34,0,63.998,512,125.857,55.33861470588236,49.8313,kActIdentity_264,identity_70
12,236,13,0,64.0,512,840.722,151.27656923076924,56.4582,kActIdentity_236,identity_61
12,148,38,1,64.0,512,1018.26,145.04811315789473,57.842200000000005,kActIdentity_148,identity_37
12,521,33,0,64.0,512,383.229,308.9547878787879,286.449,kActIdentity_521,identity_142
12,312,68,0,64.0,512,600.889,44.47551555882353,32.7582,kActIdentity_312,identity_83
12,447,1,0,63.998,512,207.15,54.6807,54.6807,kActIdentity_447,identity_121
12,470,36,0,64.0,512,228.939,65.92442611111113,48.792649999999995,kActIdentity_470,identity_128
12,166,0,0,0.0898438,512,0.472891,0,0,kActIdentity_166,identity_42
12,338,34,0,63.998,512,589.23,45.50211371470589,27.649900000000002,kActIdentity_338,identity_91
12,03,6,0,64.0,512,385.534,128.06935000000001,71.52025,kActIdentity_3,identity_9
13,564,1,0,63.998,512,58.5126,57.0024,57.0024,kActIdentity_564,identity_154
13,01,3,0,64.0,512,68.0801,66.3206,66.5644,kActIdentity_1,identity_5
13,81,0,2,2.625,256,12.2768,0,0,kActIdentity_81,identity_18
13,348,0,1,2.75,256,24.3474,0,0,kActIdentity_348,identity_93
13,87,0,0,0.0449219,512,0.0462257,0,0,kActIdentity_87,identity_19
13,507,1,0,64.0,512,38.8699,38.0248,38.0248,kActIdentity_507,identity_139
13,215,9,0,64.0,512,363.155,87.96973333333334,54.6069,kActIdentity_215,identity_55
13,71,15,0,63.998,512,109.395,70.57510666666667,65.5245,kActIdentity_71,identity_16
13,557,0,0,0.0585938,512,0.0801721,0,0,kActIdentity_557,identity_152
13,395,0,23,0.818359,512,0.978826,0,0,kActIdentity_395,identity_106
13,222,31,0,64.0,512,622.815,36.07705161290322,33.4727,kActIdentity_222,identity_58
13,44,0,0,3.46289,512,3.81683,0,0,kActIdentity_44,identity_7
13,412,9,0,64.0,512,290.64,43.63921111111111,46.567,kActIdentity_412,identity_112
13,59,21,0,64.0,512,1148.22,130.2170238095238,67.6898,kActIdentity_59,identity_12
13,500,0,0,48.2852,512,34.9911,0,0,kActIdentity_500,identity_136
13,56,0,0,0.337891,512,0.305669,0,0,kActIdentity_56,identity_11
13,504,0,0,1.89453,512,5.80006,0,0,kActIdentity_504,identity_138
13,294,0,0,0.0351562,512,0.0393799,0,0,kActIdentity_294,identity_77
13,251,0,0,0.0371094,512,0.0233057,0,0,kActIdentity_251,identity_65
13,441,0,0,0.0507812,512,0.0299622,0,0,kActIdentity_441,identity_119
13,579,0,0,0.0566406,512,0.0725222,0,0,kActIdentity_579,identity_158
13,472,0,0,1.78906,512,1.86365,0,0,kActIdentity_472,identity_129
13,464,0,1,2.625,256,5.01784,0,0,kActIdentity_464,identity_126
13,468,2,0,63.998,512,113.301,42.82785,42.82785,kActIdentity_468,identity_127
13,485,0,5,2.625,256,8.91549,0,0,kActIdentity_485,identity_132
13,409,0,0,1.16992,512,1.05111,0,0,kActIdentity_409,identity_111
13,325,0,0,0.0390625,512,0.0414216,0,0,kActIdentity_325,identity_86
13,585,0,41,1.0,512,0.999996,0,0,kActIdentity_585,identity_160
13,374,11,0,64.0,512,156.141,56.64657272727274,50.5422,kActIdentity_374,identity_100
13,105,0,2,2.625,256,9.2427,0,0,kActIdentity_105,identity_24
13,124,0,0,3.89453,512,4.86175,0,0,kActIdentity_124,identity_30
13,359,37,0,64.0,512,135.78,41.26927027027027,41.8272,kActIdentity_359,identity_97
13,286,62,0,64.0,512,306.392,45.01429096774194,39.94665,kActIdentity_286,identity_76
13,369,0,7,2.5,256,5.78458,0,0,kActIdentity_369,identity_99
13,378,0,0,1.51367,512,3.13879,0,0,kActIdentity_378,identity_102
13,422,0,2,2.875,256,16.1041,0,0,kActIdentity_422,identity_114
13,68,0,0,0.443359,512,0.450518,0,0,kActIdentity_68,identity_15
13,89,0,4,2.875,256,5.05684,0,0,kActIdentity_89,identity_20
13,296,0,3,2.25,256,12.0657,0,0,kActIdentity_296,identity_78
13,66,19,0,64.0,512,108.944,68.95177894736841,65.074,kActIdentity_66,identity_14
13,542,2,1,63.998,512,39.8102,36.731449999999995,36.731449999999995,kActIdentity_542,identity_148
13,201,0,3,2.25,256,9.68308,0,0,kActIdentity_201,identity_51
13,30,61,0,64.0,512,254.291,78.27310819672132,67.6469,kActIdentity_30,identity_2
13,127,68,0,64.0,512,179.939,54.01761764705882,52.3536,kActIdentity_127,identity_31
13,517,0,6,4.0,256,5.7489,0,0,kActIdentity_517,identity_141
13,525,0,0,4.19727,512,6.33693,0,0,kActIdentity_525,identity_144
13,571,23,1,63.998,512,83.6,74.82941304347827,75.6494,kActIdentity_571,identity_157
13,186,191,1,64.0,512,275.163,59.45043926701571,53.2505,kActIdentity_186,identity_47
13,141,28,0,64.0,512,408.351,98.82767857142856,50.46405,kActIdentity_141,identity_34
13,191,68,0,64.0,512,266.524,61.37347058823529,61.3669,kActIdentity_191,identity_49
13,279,14,0,63.998,512,194.695,79.53753571428571,56.52825,kActIdentity_279,identity_73
13,581,0,2,3.625,256,6.06285,0,0,kActIdentity_581,identity_159
13,403,0,0,14.8398,512,15.4808,0,0,kActIdentity_403,identity_108
13,376,109,0,64.0,512,284.102,59.20309678899081,52.2015,kActIdentity_376,identity_101
13,156,0,0,0.0332031,512,0.0218289,0,0,kActIdentity_156,identity_38
13,462,0,0,0.0410156,512,0.0517863,0,0,kActIdentity_462,identity_125
13,306,0,64,0.882812,512,0.962,0,0,kActIdentity_306,identity_80
13,177,0,0,0.0390625,512,0.0418299,0,0,kActIdentity_177,identity_44
13,253,0,0,2.375,256,34.3908,0,0,kActIdentity_253,identity_66
13,544,2,0,63.998,512,82.4826,78.3921,78.3921,kActIdentity_544,identity_149
13,430,0,0,0.794922,512,0.190755,0,0,kActIdentity_430,identity_117
13,42,69,0,64.0,512,334.189,75.54150144927537,65.9068,kActIdentity_42,identity_6
13,213,0,0,15.9082,512,11.9826,0,0,kActIdentity_213,identity_54
13,272,0,0,0.0371094,512,0.0424744,0,0,kActIdentity_272,identity_71
13,118,0,0,10.8652,512,9.65506,0,0,kActIdentity_118,identity_27
13,536,0,0,0.0625,512,0.0184501,0,0,kActIdentity_536,identity_146
13,79,0,0,0.0410156,512,0.0371604,0,0,kActIdentity_79,identity_17
13,240,0,0,0.738281,512,0.426969,0,0,kActIdentity_240,identity_63
13,356,0,0,0.904297,512,0.677007,0,0,kActIdentity_356,identity_96
13,261,0,0,1.24414,512,0.768284,0,0,kActIdentity_261,identity_69
13,32,0,0,6.26953,512,6.45957,0,0,kActIdentity_32,identity_3
13,549,0,0,63.9727,512,75.5958,0,0,kActIdentity_549,identity_151
13,143,156,0,64.0,512,976.101,76.33676025641024,50.23485,kActIdentity_143,identity_35
13,179,0,3,2.5,256,7.81575,0,0,kActIdentity_179,identity_45
13,327,0,4,2.5,256,25.7717,0,0,kActIdentity_327,identity_87
13,164,90,0,64.0,512,186.753,65.1469388888889,58.67855,kActIdentity_164,identity_41
13,238,78,0,64.0,512,1475.21,64.00198671794871,27.7604,kActIdentity_238,identity_62
13,496,0,29,0.78125,512,0.787758,0,0,kActIdentity_496,identity_134
13,559,0,5,3.75,256,6.06068,0,0,kActIdentity_559,identity_153
13,243,40,0,63.998,512,1475.64,66.564524875,24.69075,kActIdentity_243,identity_64
13,451,0,0,4.94922,512,7.0436,0,0,kActIdentity_451,identity_123
13,389,0,0,0.0371094,512,0.0364945,0,0,kActIdentity_389,identity_104
13,314,0,0,0.257812,512,1.41159,0,0,kActIdentity_314,identity_84
13,352,25,0,64.0,512,80.7059,38.611349600000004,33.9696,kActIdentity_352,identity_94
13,188,0,0,8.70703,512,8.63858,0,0,kActIdentity_188,identity_48
13,433,9,0,63.998,512,1216.0,282.53846666666664,65.0533,kActIdentity_433,identity_118
13,257,6,0,64.0,512,101.489,50.17714999999999,41.77825,kActIdentity_257,identity_67
13,483,0,0,0.0410156,512,0.0462837,0,0,kActIdentity_483,identity_131
13,502,0,1,63.2969,512,38.0326,0,0,kActIdentity_502,identity_137
13,259,90,0,64.0,512,123.069,46.47152788888889,45.07905,kActIdentity_259,identity_68
13,593,0,0,3.76367,512,0.646129,0,0,kActIdentity_593,identity_162
13,145,0,0,0.662109,512,0.756828,0,0,kActIdentity_145,identity_36
13,426,9,0,64.0,512,514.26,131.3072111111111,68.3323,kActIdentity_426,identity_115
13,401,0,58,0.740234,512,0.943405,0,0,kActIdentity_401,identity_107
13,217,97,0,64.0,512,625.822,48.194144536082476,37.2267,kActIdentity_217,identity_56
13,169,63,0,63.998,512,186.846,70.37366825396826,65.0747,kActIdentity_169,identity_43
13,475,14,0,64.0,512,192.627,43.29540714285714,43.6654,kActIdentity_475,identity_130
13,158,0,4,2.125,256,21.2907,0,0,kActIdentity_158,identity_39
13,120,12,0,64.0,512,85.2141,52.851616666666665,52.1746,kActIdentity_120,identity_28
13,407,29,0,64.0,512,291.691,49.5089075862069,41.3612,kActIdentity_407,identity_110
13,443,0,7,3.25,256,36.4342,0,0,kActIdentity_443,identity_120
13,568,0,0,3.33984,512,0.518576,0,0,kActIdentity_568,identity_156
13,35,21,0,64.0,512,247.832,66.12860952380952,65.8712,kActIdentity_35,identity_4
13,528,15,0,64.0,512,514.327,353.57133333333326,373.82,kActIdentity_528,identity_145
13,300,0,13,0.886719,512,0.999868,0,0,kActIdentity_300,identity_79
13,274,0,3,2.375,256,5.25991,0,0,kActIdentity_274,identity_72
13,591,0,71,0.507812,512,0.420031,0,0,kActIdentity_591,identity_161
13,381,45,1,64.0,512,280.963,59.98391777777777,60.3895,kActIdentity_381,identity_103
13,538,0,3,4.0,256,9.4894,0,0,kActIdentity_538,identity_147
13,308,0,0,11.4883,512,9.45943,0,0,kActIdentity_308,identity_81
13,498,0,1,10.6836,512,12.0776,0,0,kActIdentity_498,identity_135
13,05,0,0,61.7188,512,61.7769,0,0,kActIdentity_5,identity_13
13,109,0,15,0.951172,512,0.908964,0,0,kActIdentity_109,identity_25
13,546,0,0,2.01172,512,6.88684,0,0,kActIdentity_546,identity_150
13,333,47,0,64.0,512,602.313,62.15443821276597,36.3234,kActIdentity_333,identity_89
13,405,3,0,63.998,512,53.9187,28.01496666666667,36.4731,kActIdentity_405,identity_109
13,391,0,3,2.375,256,10.2536,0,0,kActIdentity_391,identity_105
13,331,15,0,64.0,512,331.668,94.12455333333334,55.3085,kActIdentity_331,identity_88
13,47,18,0,64.0,512,330.372,62.49484444444445,58.38705,kActIdentity_47,identity_8
13,54,41,0,64.0,512,1148.52,101.03655121951219,67.9955,kActIdentity_54,identity_10
13,97,0,1,2.75,256,32.7987,0,0,kActIdentity_97,identity_22
13,367,0,0,0.0390625,512,0.0426027,0,0,kActIdentity_367,identity_98
13,184,5,0,63.998,512,104.447,71.92622,58.393,kActIdentity_184,identity_46
13,122,178,0,64.0,512,184.801,60.015049999999995,55.7038,kActIdentity_122,identity_29
13,07,0,1,57.543,512,57.6863,0,0,kActIdentity_7,identity_1
13,135,0,0,0.0332031,512,0.0362358,0,0,kActIdentity_135,identity_32
13,523,33,0,64.0,512,520.664,415.6957878787879,393.647,kActIdentity_523,identity_143
13,346,0,0,0.0429688,512,0.0404325,0,0,kActIdentity_346,identity_92
13,116,0,23,0.794922,512,0.820723,0,0,kActIdentity_116,identity_26
13,449,30,0,64.0,512,103.939,41.52420446666667,38.829049999999995,kActIdentity_449,identity_122
13,211,0,46,0.876953,512,0.942474,0,0,kActIdentity_211,identity_53
13,454,18,0,64.0,512,96.8951,23.084465555555553,21.98935,kActIdentity_454,identity_124
13,219,0,0,2.29688,512,3.00756,0,0,kActIdentity_219,identity_57
13,354,71,0,64.0,512,136.457,50.42597323943663,44.2609,kActIdentity_354,identity_95
13,420,0,0,0.0449219,512,0.0554092,0,0,kActIdentity_420,identity_113
13,281,166,0,64.0,512,312.862,46.05485626506024,45.404650000000004,kActIdentity_281,identity_74
13,232,0,1,2.375,256,24.8434,0,0,kActIdentity_232,identity_60
13,335,0,0,0.101562,512,0.138968,0,0,kActIdentity_335,identity_90
13,162,5,0,64.0,512,69.9564,63.844860000000004,66.5003,kActIdentity_162,identity_40
13,317,32,0,64.0,512,622.18,33.47563375,33.117900000000006,kActIdentity_317,identity_85
13,199,0,0,0.0351562,512,0.036331,0,0,kActIdentity_199,identity_50
13,95,0,0,0.0429688,512,0.0285649,0,0,kActIdentity_95,identity_21
13,566,25,0,64.0,512,83.0814,69.63312,74.8187,kActIdentity_566,identity_155
13,283,0,0,5.17773,512,6.46987,0,0,kActIdentity_283,identity_75
13,230,0,0,0.0371094,512,0.039889,0,0,kActIdentity_230,identity_59
13,310,9,0,64.0,512,386.35,100.40427777777778,62.4356,kActIdentity_310,identity_82
13,489,0,22,0.919922,512,0.827257,0,0,kActIdentity_489,identity_133
13,205,0,18,0.970703,512,0.999998,0,0,kActIdentity_205,identity_52
13,137,0,2,2.125,256,6.52024,0,0,kActIdentity_137,identity_33
13,428,22,0,64.0,512,1216.19,139.92848454545458,35.095749999999995,kActIdentity_428,identity_116
13,103,0,0,0.0410156,512,0.0372943,0,0,kActIdentity_103,identity_23
13,515,0,0,0.0625,512,0.147901,0,0,kActIdentity_515,identity_140
13,264,47,0,63.998,512,123.837,52.47759382978724,50.3241,kActIdentity_264,identity_70
13,236,16,0,64.0,512,845.584,125.6572375,42.20125,kActIdentity_236,identity_61
13,148,84,0,64.0,512,975.344,88.6861607142857,48.3401,kActIdentity_148,identity_37
13,521,32,0,64.0,512,393.706,313.7638125,294.22799999999995,kActIdentity_521,identity_142
13,312,64,0,64.0,512,623.592,48.24905328125,32.98885,kActIdentity_312,identity_83
13,447,5,0,64.0,512,298.274,84.015626,39.66,kActIdentity_447,identity_121
13,470,45,0,64.0,512,194.49,59.36314888888888,48.7396,kActIdentity_470,identity_128
13,166,0,0,0.955078,512,0.0931867,0,0,kActIdentity_166,identity_42
13,338,22,0,64.0,512,602.174,68.63814181818181,39.3406,kActIdentity_338,identity_91
13,03,5,0,64.0,512,398.876,138.72393999999997,74.2633,kActIdentity_3,identity_9
14,564,4,0,63.998,512,58.2816,49.245225,54.3838,kActIdentity_564,identity_154
14,01,3,1,64.0,512,69.8525,67.2946,67.6048,kActIdentity_1,identity_5
14,81,0,1,2.625,256,11.551,0,0,kActIdentity_81,identity_18
14,348,0,1,2.75,256,24.7635,0,0,kActIdentity_348,identity_93
14,87,0,0,0.0429688,512,0.0447237,0,0,kActIdentity_87,identity_19
14,507,18,0,64.0,512,38.887,28.439539444444442,28.8703,kActIdentity_507,identity_139
14,215,4,0,64.0,512,428.925,151.59977500000002,63.007149999999996,kActIdentity_215,identity_55
14,71,23,0,63.998,512,120.408,68.48838695652174,65.0809,kActIdentity_71,identity_16
14,557,0,0,0.0488281,512,0.0789509,0,0,kActIdentity_557,identity_152
14,395,0,29,0.820312,512,0.986675,0,0,kActIdentity_395,identity_106
14,222,27,0,64.0,512,675.372,41.56659629629629,42.8126,kActIdentity_222,identity_58
14,44,0,0,3.10156,512,3.37911,0,0,kActIdentity_44,identity_7
14,412,17,0,63.998,512,292.4,61.08813176470588,45.0339,kActIdentity_412,identity_112
14,59,24,0,64.0,512,1152.79,119.26982916666667,64.70025000000001,kActIdentity_59,identity_12
14,500,0,0,46.7715,512,35.2548,0,0,kActIdentity_500,identity_136
14,56,0,0,0.390625,512,0.246913,0,0,kActIdentity_56,identity_11
14,504,0,0,13.5059,512,5.84183,0,0,kActIdentity_504,identity_138
14,294,0,0,0.0351562,512,0.0374587,0,0,kActIdentity_294,identity_77
14,251,0,0,0.0371094,512,0.0225732,0,0,kActIdentity_251,identity_65
14,441,0,0,0.0527344,512,0.0292248,0,0,kActIdentity_441,identity_119
14,579,0,0,0.0429688,512,0.0729566,0,0,kActIdentity_579,identity_158
14,472,0,0,1.27148,512,1.57428,0,0,kActIdentity_472,identity_129
14,464,0,2,2.5,256,4.81875,0,0,kActIdentity_464,identity_126
14,468,0,0,57.7598,512,127.944,0,0,kActIdentity_468,identity_127
14,485,0,5,2.75,256,8.17968,0,0,kActIdentity_485,identity_132
14,409,0,0,0.242188,512,0.76303,0,0,kActIdentity_409,identity_111
14,325,0,0,0.0429688,512,0.0435325,0,0,kActIdentity_325,identity_86
14,585,0,45,0.988281,512,0.999996,0,0,kActIdentity_585,identity_160
14,374,4,0,64.0,512,112.779,75.316875,79.964,kActIdentity_374,identity_100
14,105,0,1,2.625,256,8.51851,0,0,kActIdentity_105,identity_24
14,124,0,0,4.0293,512,4.70253,0,0,kActIdentity_124,identity_30
14,359,22,0,64.0,512,130.627,31.703516818181825,27.2135,kActIdentity_359,identity_97
14,286,66,0,64.0,512,373.623,50.649072727272724,49.2368,kActIdentity_286,identity_76
14,369,0,2,2.5,256,5.76677,0,0,kActIdentity_369,identity_99
14,378,0,0,2.16797,512,2.75718,0,0,kActIdentity_378,identity_102
14,422,0,1,3.0,256,15.917,0,0,kActIdentity_422,identity_114
14,68,0,0,0.814453,512,0.810409,0,0,kActIdentity_68,identity_15
14,89,0,3,2.75,256,5.38511,0,0,kActIdentity_89,identity_20
14,296,0,1,2.25,256,13.9954,0,0,kActIdentity_296,identity_78
14,66,29,0,64.0,512,119.598,64.81853103448276,60.1836,kActIdentity_66,identity_14
14,542,1,0,64.0,512,41.2116,10.7057,10.7057,kActIdentity_542,identity_148
14,201,0,3,2.25,256,9.03897,0,0,kActIdentity_201,identity_51
14,30,62,0,64.0,512,224.138,74.36361935483869,64.39505,kActIdentity_30,identity_2
14,127,42,0,64.0,512,182.787,55.48570238095239,55.40795,kActIdentity_127,identity_31
14,517,0,1,3.25,256,5.64453,0,0,kActIdentity_517,identity_141
14,525,0,0,7.03125,512,6.26531,0,0,kActIdentity_525,identity_144
14,571,31,0,64.0,512,82.9646,26.113920999999994,24.8914,kActIdentity_571,identity_157
14,186,146,0,64.0,512,252.608,62.320421232876704,56.608149999999995,kActIdentity_186,identity_47
14,141,10,0,64.0,512,398.912,187.33821999999998,122.87865000000001,kActIdentity_141,identity_34
14,191,69,0,64.0,512,244.022,65.79726231884057,65.8862,kActIdentity_191,identity_49
14,279,12,0,64.0,512,264.46,92.26104166666666,58.99995,kActIdentity_279,identity_73
14,581,0,2,2.75,256,6.05281,0,0,kActIdentity_581,identity_159
14,403,0,0,10.0605,512,15.0798,0,0,kActIdentity_403,identity_108
14,376,98,0,64.0,512,193.825,51.48566887755103,47.185199999999995,kActIdentity_376,identity_101
14,156,0,0,0.0371094,512,0.0221318,0,0,kActIdentity_156,identity_38
14,462,0,0,0.0390625,512,0.0510218,0,0,kActIdentity_462,identity_125
14,306,0,66,0.927734,512,0.965911,0,0,kActIdentity_306,identity_80
14,177,0,0,0.0390625,512,0.041328,0,0,kActIdentity_177,identity_44
14,253,0,1,2.375,256,33.7395,0,0,kActIdentity_253,identity_66
14,544,69,0,64.0,512,85.5906,44.82644260869564,32.4243,kActIdentity_544,identity_149
14,430,0,0,0.3125,512,0.195705,0,0,kActIdentity_430,identity_117
14,42,54,0,64.0,512,297.799,77.10595185185184,68.96860000000001,kActIdentity_42,identity_6
14,213,0,0,12.8496,512,11.0452,0,0,kActIdentity_213,identity_54
14,272,0,0,0.0371094,512,0.0407959,0,0,kActIdentity_272,identity_71
14,118,0,0,7.95508,512,6.20123,0,0,kActIdentity_118,identity_27
14,536,0,0,0.0527344,512,0.0184264,0,0,kActIdentity_536,identity_146
14,79,0,0,0.0410156,512,0.0392329,0,0,kActIdentity_79,identity_17
14,240,0,0,0.244141,512,0.296627,0,0,kActIdentity_240,identity_63
14,356,0,0,1.19141,512,1.02404,0,0,kActIdentity_356,identity_96
14,261,0,0,0.505859,512,0.662155,0,0,kActIdentity_261,identity_69
14,32,0,0,6.85938,512,6.86137,0,0,kActIdentity_32,identity_3
14,549,9,0,64.0,512,78.8034,21.55122888888889,19.8081,kActIdentity_549,identity_151
14,143,116,0,64.0,512,979.278,83.16185344827586,48.67875,kActIdentity_143,identity_35
14,179,0,2,2.5,256,8.47042,0,0,kActIdentity_179,identity_45
14,327,0,3,2.75,256,25.1484,0,0,kActIdentity_327,identity_87
14,164,85,1,64.0,512,204.487,65.62542588235294,58.83,kActIdentity_164,identity_41
14,238,75,0,64.0,512,1494.38,71.85264533333334,33.2528,kActIdentity_238,identity_62
14,496,0,35,0.787109,512,0.820063,0,0,kActIdentity_496,identity_134
14,559,0,1,3.125,256,6.2216,0,0,kActIdentity_559,identity_153
14,243,36,0,63.998,512,1494.67,79.23484166666668,36.7214,kActIdentity_243,identity_64
14,451,0,0,4.76172,512,7.24612,0,0,kActIdentity_451,identity_123
14,389,0,0,0.0371094,512,0.0387065,0,0,kActIdentity_389,identity_104
14,314,0,0,0.761719,512,1.39777,0,0,kActIdentity_314,identity_84
14,352,14,0,64.0,512,76.1946,32.73687857142857,27.92655,kActIdentity_352,identity_94
14,188,0,0,8.5293,512,8.58562,0,0,kActIdentity_188,identity_48
14,433,6,0,63.998,512,1245.67,418.8104666666666,310.299,kActIdentity_433,identity_118
14,257,11,0,64.0,512,125.121,61.68232727272727,55.7875,kActIdentity_257,identity_67
14,483,0,0,0.0429688,512,0.0463633,0,0,kActIdentity_483,identity_131
14,502,25,0,64.0,512,38.1917,19.057014,19.8173,kActIdentity_502,identity_137
14,259,81,0,64.0,512,119.958,51.18081172839507,46.209,kActIdentity_259,identity_68
14,593,0,0,2.72266,512,0.635777,0,0,kActIdentity_593,identity_162
14,145,0,0,0.679688,512,0.688904,0,0,kActIdentity_145,identity_36
14,426,8,0,64.0,512,516.619,136.70155,72.4975,kActIdentity_426,identity_115
14,401,0,64,0.882812,512,0.948977,0,0,kActIdentity_401,identity_107
14,217,81,0,64.0,512,678.385,57.80439012345679,49.6923,kActIdentity_217,identity_56
14,169,59,0,63.998,512,204.956,73.71674745762714,67.31,kActIdentity_169,identity_43
